,id,course_id,type,exam,prompt,testcase,max_score,input_str,input_cast,output,assignment,conditional,function_call,function_def,function_return,loop_counting,loop_until,loop_elements,loop_nested,stat_calculate,file_read,file_write,list,list_2d,dictionary,item_set,tuple,skeleton
314,lsn14_timestable,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write an algorithm that asks the user for a positive&nbsp;number and then outputs the multiplication table of that number 1-10.</p>
<p>&nbsp;</p>
<p><strong>EXAMPLES:</strong></p>
<table>
<thead>
<tr>
<th>&nbsp;</th>
<th>Example 1</th>
<th>Example 2</th>
</tr>
</thead>
<tbody>
<tr>
<th>Inputs</th>
<th>3</th>
<th>9</th>
</tr>
<tr>
<th>Outputs</th>
<th>
<p>3<br />6<br />9<br />12<br />15<br />18<br />21<br />24<br />27<br />30</p>
</th>
<th>9<br />18<br />27<br />36<br />45<br />54<br />63<br />72<br />81<br />90</th>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
</div>","from cs110 import autograder
import random, math

def solution(multiple):
    result = ''
    i = 1
    
    while i <= 10:
        result += str(i * multiple) + ""\n""
        i += 1
    
    return result


# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_multiple = random.randint(1, 20)

    output, error_message = autograder.run_script(""lsn14_timestable.py"", [random_multiple])
    expected_output = solution(random_multiple)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)











# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
315,lsn14_skill2,3,skill,0,"
<p><strong>PROBLEM STATEMENT:<br /></strong>You are trying to use a for loop to print all of the powers of 2 from 1024 (2<sup>10</sup>) to 1 (2<sup>0</sup>). Unfortunately, for some reason, the loop does not work. Review the code and make the necessary corrections.</p>","from cs110 import autograder
import random, math

def solution():
    result = ''
    i = 10
    
    while i >= 0:
        result += str(2 ** i) + ""\n""
        i -= 1
    
    return result


# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    output, error_message = autograder.run_script(""lsn14_skill2.py"", [])
    expected_output = solution()
    
    lines = output.strip().split('\n')

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)












# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
316,lsn14_skill1,3,skill,0,"
<p><strong>PROBLEM STATEMENT:<br /></strong>You have been provided with a variable that asks the user for the number of times to loop. Construct a FOR loop that loops this many times&nbsp;printing out a message each time (the message can be whatever you want)</p>","from cs110 import autograder
import random, math

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_multiple = random.randint(1, 10)

    output, error_message = autograder.run_script(""lsn14_skill1.py"", [random_multiple])
    
    lines = output.strip().split('\n')

    if len(lines) == random_multiple:
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Make sure your loop is repeating num_times_to_loop times"")
    
    return 0

        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)











# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
317,lsn14_printchars,3,lab,0,"<div>
<p>&nbsp;</p>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write a Python algorithm that asks the users for two ASCII characters (e.g., 'a', 'z'), and prints all of the characters between them (inclusive).</p>
<ul>
<li>If the first character has a lower ASCII value than the second (e.g., 'a' - 'z'), print out the letters in ascending order.</li>
<li>Alternatively, if the second letter has a lower ASCII value, print out the letters in descending order.</li>
</ul>
<p>&nbsp;</p>
<p><strong>HINTS:</strong></p>
<ul>
<li>Use the&nbsp;<code>ord()</code>&nbsp;function to convert a character into an integer:<br /><code>ord('a')</code>&nbsp;returns 141<br /><br /></li>
<li>Use the&nbsp;<code>chr()</code>&nbsp;function to convert an integer back into a character:<br /><code>chr(142)</code>&nbsp;returns 'b'</li>
</ul>
<p>&nbsp;</p>
<p><strong>EXAMPLES:</strong></p>
<table>
<thead>
<tr>
<th>&nbsp;</th>
<th>Example 1</th>
<th>Example 2</th>
</tr>
</thead>
<tbody>
<tr>
<th>Inputs</th>
<th>a<br />c</th>
<th>f<br />a</th>
</tr>
<tr>
<th>Outputs</th>
<th>
<p>a<br />b<br />c</p>
</th>
<th>f<br />e<br />d<br />c<br />b<br />a</th>
</tr>
</tbody>
</table>
</div>","from cs110 import autograder
import random, math

def solution(start_char, end_char):
    result = ''
    
    start_char = ord(start_char)
    end_char = ord(end_char)
    
    if start_char < end_char:
        for i in range(start_char, end_char+1, 1):
            result += chr(i) + '\n'
    else:
        for i in range(start_char, end_char-1, -1):
            result += chr(i) + '\n'

    return result


# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0
    
    print(""# ------------------------------------------"")
    print(""# Test 1:  First letter lower than second"")
    print(""# ------------------------------------------"")
    start_char = chr(random.randint(65, 85))
    end_char   = chr(random.randint(ord(start_char), 90))

    output, error_message = autograder.run_script(""lsn14_printchars.py"", [start_char, end_char])
    expected_output = solution(start_char, end_char)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT\n"")
        score += 50
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
        
    
    print(""# ------------------------------------------"")
    print(""# Test 2:  First letter higher than second"")
    print(""# ------------------------------------------"")
    start_char = chr(random.randint(85, 90))
    end_char   = chr(random.randint(65, 84))

    output, error_message = autograder.run_script(""lsn14_printchars.py"", [start_char, end_char])
    expected_output = solution(start_char, end_char)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT\n"")
        score += 50
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return score

        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)












# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
318,lsn14_football,3,lab,0,"<div>
<p>&nbsp;</p>
<p><strong>PROBLEM STATEMENT:<br /></strong>In, Python, write an algorithm that first asks the user how many football players they wish to enter statistics for and then gets that many yearly passing totals for each player. Output how many of those players that had more than 5000 passing yards in a year. Also your algorithm will output the average yardage per year as well as the minimum yardage entered, in that order. You can assume there is at least one player's yardage to input.</p>
<p>&nbsp;</p>
<p><strong>EXAMPLES:</strong></p>
<table width=""400"">
<thead>
<tr>
<td>&nbsp;</td>
<td>Example 1</td>
<td>Example 2</td>
<td>Example 3</td>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Inputs</strong></td>
<td>6<br />4924<br />4442<br />5117<br />2700<br />1990<br />4399</td>
<td>5<br />2305<br />4209<br />5100<br />5109<br />3800</td>
<td>4<br />4200<br />2709<br />3757<br />2976</td>
</tr>
<tr>
<td><strong>Outputs</strong></td>
<td>1<br />3928.6666666666665<br />1990</td>
<td>2<br />4104.6<br />2305</td>
<td>0<br />3410.5<br />2709</td>
</tr>
</tbody>
</table>
</div>","from cs110 import autograder
import random, math

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0
    
    num_entries = random.randint(1, 6)
    num_above_5000 = random.randint(0, num_entries)
    list_of_values = [num_entries]
    
    for i in range(num_entries):
        if i < num_above_5000:
            list_of_values.append(random.randint(5001, 8000))
        elif i == num_above_5000:
            list_of_values.append(5000)
        else:
            list_of_values.append(random.randint(1, 5000))
    
    average = sum(list_of_values[1:])/num_entries
    min_value = min(list_of_values[1:])
    
    output, error_message = autograder.run_script(""lsn14_football.py"", list_of_values)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if len(lines) >= 1 and autograder.equals(lines[0], num_above_5000):
        print(""Number Above 5000 Looks Good"")
        score += 33
    else:
        print(""Number Above 5000 is Incorrect (or Missing)"")
    
    if len(lines) >= 2 and autograder.equals(lines[1], average):
        print(""Average Looks Good"")
        score += 33
    else:
        print(""Average is Incorrect (or Missing)"")
    
    if len(lines) >= 3 and autograder.equals(lines[2], min_value):
        print(""Min Value Looks Good"")
        score += 34
    else:
        print(""Min Value is Incorrect (or Missing)"")
        
    return score
        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
319,lsn14_counting,3,lab,0,"<div>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write a Python algorithm that gets three numbers from the user, X, Y, and Z. Then have the algorithm output all the numbers from X to Y (inclusive), counting by Z. You may assume that Z is non-zero.</p>
<p>&nbsp;</p>
<p><strong>EXAMPLES:</strong></p>
<table width="""">
<thead>
<tr>
<td>&nbsp;</td>
<td>Example 1</td>
<td>Example 2</td>
<td>Example 3</td>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Inputs</strong></td>
<td>1<br />5<br />1</td>
<td>-5<br />-10<br />-3</td>
<td>15<br />15<br />100</td>
</tr>
<tr>
<td><strong>Outputs</strong></td>
<td>1<br />2<br />3<br />4<br />5</td>
<td>-5<br />-8</td>
<td>15</td>
</tr>
</tbody>
</table>
</div>","from cs110 import autograder
import random, math

def solution(random_start, random_end, random_increment):
    result = ''

    for i in range(random_start, random_end+1, random_increment):
        result += str(i) + ""\n""

    return result


# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_start = random.randint(0, 10)
    random_end = random.randint(50, 100)
    random_increment = random.randint(2, 9)

    output, error_message = autograder.run_script(""lsn14_counting.py"", [random_start, random_end, random_increment])
    expected_output = solution(random_start, random_end, random_increment)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
320,lsn14_coordinates,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write a Python algorithm that prints all the coordinates in a coordinate plane, given two corners. Your program should get four inputs from the user:</p>
<ul>
<li>the starting x-coordinate,</li>
<li>the ending x-coordinate,</li>
<li>the starting y-coordinate, and</li>
<li>the ending y-coordinate.</li>
</ul>
<p>Your program will then print out all of the coordinates in x y order (separating coordinates with a space), listing all of the coordinates in the x-axis before incrementing y. You may assume that the ending coordinate is never less than the starting coordinate.<br /></p>
<p>In the above graphic, for example, your algorithm would print out:<br />1 2<br />2 2<br />3 2<br />4 2<br />5 2<br />6 2<br />1 3<br />2 3<br />3 3<br />4 3<br />5 3<br />6 3<br />. . . and so on</p>
<p>&nbsp;</p>
<p><strong>HINTS:</strong></p>
<ul>
<li>Write a loop that first prints all of the x coordinates from start to end</li>
<li>Use a nested loop to print all of the y coordinates from start to end</li>
</ul>
<p>&nbsp;</p>
<p><strong>EXAMPLES:</strong></p>
<table width=""300"">
<thead>
<tr>
<td>&nbsp;</td>
<td><strong>Example 1</strong></td>
<td><strong>Example 2</strong></td>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Inputs</strong></td>
<td>0<br />1<br />0<br />1</td>
<td>0<br />2<br />0<br />1</td>
</tr>
<tr>
<td><strong>Outputs</strong></td>
<td>0 0<br />1 0<br />0 1<br />1 1</td>
<td>0 0<br />1 0<br />2 0<br />0 1<br />1 1<br />2 1</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
</div>","from cs110 import autograder
import random, math

def solution(start_x, end_x, start_y, end_y):
    result = ''

    for y in range(start_y, end_y+1):
        for x in range(start_x, end_x+1):
            result += str(x) + "" "" + str(y) + ""\n""

    return result


# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    start_x = random.randint(-2, -1)
    end_x = random.randint(1, 2)
    start_y = random.randint(-3, -1)
    end_y = random.randint(1, 3)

    output, error_message = autograder.run_script(""lsn14_coordinates.py"", [start_x, end_x, start_y, end_y])
    expected_output = solution(start_x, end_x, start_y, end_y)
    
    lines = output.strip().split('\n')
    num_matches = autograder.compare_strings(lines, expected_output.strip().split('\n'))

    return 100 * (num_matches / len(lines))

        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)













# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
321,lsn14_class2017,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>In Python, write an algorithm that first asks the user how many cadets to input and then gets that many cadet class years from the user. Output how many of those cadets were in the class of 2017. You can assume there is at least one cadet to enter.</p>
<p><strong>EXAMPLES:</strong></p>
<table width=""300"">
<thead>
<tr>
<th></th>
<td>Example 1</td>
<td>Example 2</td>
<td>Example 3</td>
</tr>
</thead>
<tbody>
<tr>
<td>Inputs</td>
<td>4<br />2014<br />2016<br />2017<br />2017</td>
<td>5<br />2015<br />2017<br />2014<br />2014<br />2017</td>
<td>4<br />2014<br />2016<br />2014<br />2014</td>
</tr>
<tr>
<td>Outputs</td>
<td>2</td>
<td>3</td>
<td>0</td>
</tr>
</tbody>
</table>
</div>","from cs110 import autograder
import random, math

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0
    
    num_entries = random.randint(1, 6)
    num_in_2017 = random.randint(0, num_entries)
    list_of_values = [num_entries]
    
    for i in range(num_entries):
        if i < num_in_2017:
            list_of_values.append(2017)
        else:
            list_of_values.append(random.randint(2018, 2024))
        
    output, error_message = autograder.run_script(""lsn14_class2017.py"", list_of_values)
    
    lines = output.strip().split('\n')

    if len(lines) >= 1 and autograder.equals(lines[0], num_in_2017):
        print(""CORRECT"")
        score += 100
    else:
        print(""Expected"", num_in_2017)
        
    return score
        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)





# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
322,lsn13_waittimes,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write an algorithm that lets the user input the wait times for various rides at an amusement park (in minutes) until he/she types the value -999. Output the shortest waiting time, followed by the number of waiting times that are over 30 minutes.</p>
<p><strong>EXAMPLE:</strong></p>
<table width=""400"">
<thead>
<tr>
<th></th>
<th>Example 1</th>
<th>Example 2</th>
<th>Example 3</th>
</tr>
</thead>
<tbody>
<tr>
<th>Inputs</th>
<th>
<p>90<br />30<br />31<br />-999</p>
</th>
<th>
<p>35<br />15<br />90<br />120<br />15<br />-999</p>
</th>
<th>
<p>15<br />15<br />10<br />5<br />-999</p>
</th>
</tr>
<tr>
<th>Outputs</th>
<th>30<br />2</th>
<th>15<br />3</th>
<th>5<br />0</th>
</tr>
</tbody>
</table>
</div>
","from cs110 import autograder
import random

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0.0
    
    possible_tests = [[30, 45, 15, 5, 5, -999], [15, 30, 31, 29, 120, 90, -999]]
    possible_output = [[5, 1], [15, 3]]
    
    # Generates a Random Test
    random_index = random.randint(0, len(possible_tests)-1)
    random_test = possible_tests[random_index]
    expected_output = possible_output[random_index]
            
    output, error = autograder.run_script(""lsn13_waittimes.py"", random_test)
    
    lines = output.split('\n')
    
    if len(lines) > 0 and autograder.equals(lines[0], expected_output[0]):
        print(""Min Wait Time is Correct"")
        score += 50
    else:
        print(""Min Wait Time is Incorrect.  Expected"", expected_output[0])
        
    if len(lines) > 1 and autograder.equals(lines[1], expected_output[1]):
        print(""Number of Lines With Over 30 Minute Wait Times is Correct"")
        score += 50
    else:
        print(""Number of Lines With Over 30 Minute Wait Times is Incorrect.  Expected"", expected_output[1])
    
    return score


# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
323,lsn13_squadrons,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write an algorithm that asks the user for the number of&nbsp;squadrons to input, and then gets each squadron's number. Output the number<br />of squadrons from 1st, 2nd, 3rd, and 4th groups (one per line)</p>
<p><strong>EXAMPLE:</strong></p>
<table width=""400"">
<thead>
<tr>
<th></th>
<th>Example 1</th>
<th>Example 2</th>
<th>Example 3</th>
</tr>
</thead>
<tbody>
<tr>
<th>Inputs</th>
<th>
<p>3<br />3<br />19<br />24</p>
</th>
<th>
<p>4<br />19<br />25<br />37<br />40</p>
</th>
<th>
<p>2<br />1<br />34</p>
</th>
</tr>
<tr>
<th>Outputs</th>
<th>1<br />1<br />1<br />0</th>
<th>0<br />1<br />1<br />2</th>
<th>1<br />0<br />0<br />1</th>
</tr>
</tbody>
</table>
</div>

","from cs110 import autograder
import random

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0.0
    
    possible_tests = [[5, 10, 20, 30, 40, 19], [8, 3, 1, 23, 37, 40, 7, 6, 25]]
    possible_output = [[1, 2, 1, 1], [4, 0, 2, 2]]
    
    # Generates a Random Test
    random_index = random.randint(0, len(possible_tests)-1)
    random_test = possible_tests[random_index]
    expected_output = possible_output[random_index]
            
    output, error = autograder.run_script(""lsn13_squadrons.py"", random_test)
    
    lines = output.split('\n')
    
    if len(lines) > 0 and autograder.equals(lines[0], expected_output[0]):
        print(""Num in Group One is Correct"")
        score += 25
    else:
        print(""Num in Group One is Incorrect.  Expected"", expected_output[0])
        
    if len(lines) > 1 and autograder.equals(lines[1], expected_output[1]):
        print(""Num in Group Two is Correct"")
        score += 25
    else:
        print(""Num in Group Two is Incorrect.  Expected"", expected_output[1])
    
    if len(lines) > 2 and autograder.equals(lines[2], expected_output[2]):
        print(""Num in Group Three is Correct"")
        score += 25
    else:
        print(""Num in Group Three is Incorrect.  Expected"", expected_output[2])
    
    if len(lines) > 3 and autograder.equals(lines[3], expected_output[3]):
        print(""Num in Group Four is Correct"")
        score += 25
    else:
        print(""Num in Group Four is Incorrect.  Expected"", expected_output[3])
    
    return score


# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
324,lsn13_skill2,3,skill,0,"<div><strong>PROBLEM STATEMENT:<br></strong>You have been provided with a WHILE loop that prints values from 0 to
    10.&nbsp; Modify the code so that it counts from 10 to 0.</p>
    <p>&nbsp;</p>
</div>","from cs110 import autograder
import random, math

def solution(value_to_count_to, increment):
    result = ''
    i = 10
    
    while i >= value_to_count_to:
        result += str(i) + ""\n""
        i += increment
    
    return result

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_ending_number = 0
    random_increment = -1

    output, error_message = autograder.run_script(""lsn13_skill2.py"", [])
    expected_output = solution(random_ending_number, random_increment)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)













# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
325,lsn13_skill1,3,skill,0,"<div><strong>PROBLEM STATEMENT:<br></strong>You have been provided with a WHILE loop that prints the values from 1 to
    10. Modify this loop so that it counts by 2s instead of 1s.</p>
    <p>&nbsp;</p>
</div>","from cs110 import autograder
import random, math

def solution(value_to_count_to, increment):
    result = ''
    i = 0
    
    while i <= value_to_count_to:
        result += str(i) + ""\n""
        i += increment
    
    return result

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_ending_number = 10
    random_increment = 2

    output, error_message = autograder.run_script(""lsn13_skill1.py"", [])
    expected_output = solution(random_ending_number, random_increment)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)













# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
326,lsn13_countby10s,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong></p>
<p>Write a program whose input is two integers. Output the first integer and subsequent increments of 10 as long as the value is less than or equal to the second integer.</p>
<p>Case #1: If the input is:</p>
<pre><code>-15
30
</code></pre>
<p>the output is:</p>
<pre><code>-15
-5
5
15
25
</code></pre>
<p>Case 2: If the second integer is less than the first as in:</p>
<pre><code>20
5
</code></pre>
<p>the output is:</p>
<pre><code>Second integer can't be less than the first.
</code></pre>
<p>For coding simplicity, output a space after every integer, including the last.</p>
</div>


","from cs110 import autograder
import random, math

def solution(starting_value, value_to_count_to):
    result = ''
    
    if value_to_count_to < starting_value:
        return ""Second integer can't be less than the first.""
    else:
        i = starting_value
        
        while i <= value_to_count_to:
            result += str(i) + ""\n""
            i += 10
        
        return result

def run_test(random_starting_number, random_ending_number):
    print(""#--------------------------------------------"")
    print(""# Testing"", random_starting_number, ""to"", random_ending_number)
    print(""#--------------------------------------------"")
    
    output, error_message = autograder.run_script(""lsn13_countby10s.py"", [random_starting_number, random_ending_number])
    expected_output = solution(random_starting_number, random_ending_number)
    
    if output.strip() == expected_output.strip():
        print(""CORRECT\n"")
        return True
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
        print()
    
    return False

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    score = 0
    
    if run_test(10 * random.randint(1, 5), 60 + 10 * random.randint(1, 20)):
        score += 40
        
    if run_test(random.randint(0, 30), random.randint(31, 200)):
        score += 40
    
    if run_test(random.randint(50, 100), random.randint(0, 10)):
        score += 20
    
    
    return score

        
# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)













# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
327,lsn13_count,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write a Python program that gets 2 inputs from the user</p>
<ul>
<li>a number,&nbsp;<strong>x</strong></li>
<li>an increment amount,&nbsp;<strong>y</strong></li>
</ul>
<p>Your program will then print out all the numbers from 0 to the user-defined value (x), counting by the increment amount (y).</p>
<p><strong>EXAMPLES:</strong></p>
<table>
<thead>
<tr>
<th></th>
<th>Example 1</th>
<th>Example 2</th>
</tr>
</thead>
<tbody>
<tr>
<th>Inputs</th>
<th>10<br />2</th>
<th>14<br />3</th>
</tr>
<tr>
<th>Outputs</th>
<th>0<br />2<br />4<br />6<br />8<br />10</th>
<th>0<br />3<br />6<br />9<br />12</th>
</tr>
</tbody>
</table>
</div>","from cs110 import autograder
import random, math

def solution(value_to_count_to, increment):
    result = ''
    i = 0
    
    while i <= value_to_count_to:
        result += str(i) + ""\n""
        i += increment
    
    return result

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_ending_number = 10 + 2 * random.randint(1, 10)
    random_increment = 2

    output, error_message = autograder.run_script(""lsn13_count.py"", [random_ending_number, random_increment])
    expected_output = solution(random_ending_number, random_increment)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Testbench (to run on outside of zyBooks)
if __name__ == '__main__':   
    result = test_passed()
    print(""Unit Test Returned:"", result)











# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
328,lsn13_cargocapacity,3,lab,0,"<div>
<p><strong>PROBLEM STATEMENT:<br /></strong>Write an algorithm that lets the user input the cargo capacity (in lbs) of various transport aircraft until the user enters -1. Your program should output the min and max cargo capacity, as well as the number of aircraft that can carry at least 10000 lbs.</p>
<p><strong>EXAMPLE:</strong></p>
<table width=""400"">
<thead>
<tr>
<th></th>
<th>Example 1</th>
<th>Example 2</th>
<th>Example 3</th>
</tr>
</thead>
<tbody>
<tr>
<th>Inputs</th>
<th>
<p>4500<br />11000<br />9000<br />-1</p>
</th>
<th>
<p>9999<br />15000<br />3500<br />17500<br />-1</p>
</th>
<th>10000<br />-1</th>
</tr>
<tr>
<th>Outputs</th>
<th>4500<br />11000<br />1</th>
<th>3500<br />17500<br />2</th>
<th>10000<br />10000<br />1</th>
</tr>
</tbody>
</table>
</div>

","from cs110 import autograder
import random

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0.0
    
    possible_tests = [[8000, 12000, 25000, 10000, 7500, -1], [5000, 9000, 22000, 10000, 8700, -1], [9999, 5000, 3000, -1]]
    possible_output = [[7500, 25000, 3], [5000, 22000, 2], [3000, 9999, 0]]
    
    # Generates a Random Test
    random_index = random.randint(0, len(possible_tests)-1)
    random_test = possible_tests[random_index]
    expected_output = possible_output[random_index]
            
    output, error = autograder.run_script(""lsn13_cargocapacity.py"", random_test)
    
    lines = output.split('\n')
    
    if len(lines) > 0 and autograder.equals(lines[0], expected_output[0]):
        print(""Min Value is Correct"")
        score += 30
    else:
        print(""Min Value is Incorrect.  Expected"", expected_output[0])
    
    if len(lines) > 1 and autograder.equals(lines[1], expected_output[1]):
        print(""Max Value is Correct"")
        score += 30
    else:
        print(""Max Value is Incorrect.  Expected"", expected_output[1])
        
    if len(lines) > 2 and autograder.equals(lines[2], expected_output[2]):
        print(""Number of Aircraft with At Least 10000 lbs is Correct"")
        score += 40
    else:
        print(""Number of Aircraft with At Least 10000 lbs is Incorrect.  Expected"", expected_output[2])
    
    return score


# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
